wav_filename,wav_filesize,transcript
/home/jia/project/backend/audios/test/1249120_13842059_19662889.wav,147500,i have pimples in patches along with a lot of redness on my face 
/home/jia/project/backend/audios/test/1249120_43172391_50054893.wav,131116,i have severe shoulder pain
/home/jia/project/backend/audios/test/1249120_30766630_57008317.wav,181346,i get breakouts on my chest with red patches that get more intense when i get hot 
/home/jia/project/backend/audios/test/1249120_41087148_27535607.wav,152962,i've noticed my hair falling out a lot lately 
/home/jia/project/backend/audios/test/1249120_43316708_26593152.wav,139308,when i'm too high i start to feel dizzy
/home/jia/project/backend/audios/test/1249120_43577102_32628322.wav,115960,i feel a great amount of pressure of my head 
/home/jia/project/backend/audios/test/1249120_38042052_37080385.wav,297688,the nerves were so damaged during the operation on my ankle that i cannot stand being touched on the scar 
/home/jia/project/backend/audios/test/1249120_43788827_49879973.wav,160542,i've noticed my hair falling out a lot lately 
/home/jia/project/backend/audios/test/1249120_40401830_104932745.wav,84696,the area around my heart doesn't feel good 
/home/jia/project/backend/audios/test/1249120_35832653_99214126.wav,112002,i feel pain when i think of her
/home/jia/project/backend/audios/test/1249120_35444693_68309312.wav,169346,i feel that is great pain in my left shoulder
/home/jia/project/backend/audios/test/1249120_39438102_86550122.wav,215768,i don't have problems taking in breath but out breath is so heavy
/home/jia/project/backend/audios/test/1249120_39740177_25341442.wav,193922,my body feels weak and i think that my face is fade and i can't sleep well
/home/jia/project/backend/audios/test/1249120_29672643_13077572.wav,154598,i can't walk well i have an ache in my foot
/home/jia/project/backend/audios/test/1249120_40419625_100904847.wav,127848,when i force my eyes to view i have blurry vision 
/home/jia/project/backend/audios/test/1249120_42557795_32337858.wav,327724,i had a cut that was stitched together but it is not healing   it is oozing green puss and burns 
/home/jia/project/backend/audios/test/1249120_44101988_56920400.wav,87426,the wound is still open
/home/jia/project/backend/audios/test/1249120_43604449_109595660.wav,275842,i am worried for my driving  because i can barely focus when i am at the wheel  my eyes feel teary 
/home/jia/project/backend/audios/test/1249120_41956733_75725033.wav,240344,my acne itches and oozes 
/home/jia/project/backend/audios/test/1249120_43620482_80148367.wav,144770,my back hurts so much i can't bend down to tie my shoelaces 
/home/jia/project/backend/audios/test/1249120_42557795_62612293.wav,210306,i have a great pain in my foot like thrombing pain with relaxing my pain releif
/home/jia/project/backend/audios/test/1249120_39675900_58044072.wav,54658,i can't walk  my knee hurts me
/home/jia/project/backend/audios/test/1249120_39438102_75674604.wav,172076,can't do any exercise  i feel weak
/home/jia/project/backend/audios/test/1249120_43794413_25328871.wav,190262,my body feels like it's in a refrigerator 
/home/jia/project/backend/audios/test/1249120_44111844_98402630.wav,114732,i think there's fluid in my ears 
/home/jia/project/backend/audios/test/1249120_44088493_45918358.wav,193922,my son squeezed a pimple and it broke open only to scab over and now looks like it is infected 
/home/jia/project/backend/audios/test/1249120_22423108_11315835.wav,229420,my body feels weak and i tried to make it relax but it stills pain me
/home/jia/project/backend/audios/test/1249120_43856216_83388292.wav,131116,my hair is falling out in bunches 
/home/jia/project/backend/audios/test/1249120_41087148_12715051.wav,196652,i have a red rash that is itchy on my skin
/home/jia/project/backend/audios/test/1249120_43918153_58505623.wav,169346,i'm suffering from sharp cough accompanied by  phlegm
/home/jia/project/backend/audios/test/1249120_43620482_90549549.wav,117464,my head gets dizzy when i try to get up 
/home/jia/project/backend/audios/test/1249120_14353703_65062339.wav,292226,my nose is congested all the time and there's this gluey secretion in my throat that makes it impossible for me to sleep  i often have to nap sitting down 
/home/jia/project/backend/audios/test/1249120_6338946_95779210.wav,90156,my ankle is hurting me
/home/jia/project/backend/audios/test/1249120_36505751_46270579.wav,262188,i cut my hand a couple of weeks ago and even though i keep using an antibiotic cream it's not getting better 
/home/jia/project/backend/audios/test/1249120_43918153_37635360.wav,128386,i feel pain in the lower back
/home/jia/project/backend/audios/test/1249120_43918153_102711957.wav,128386,i have acne all over my face
/home/jia/project/backend/audios/test/1249120_33251186_22195061.wav,139308,i have muscle pain at my left leg 
/home/jia/project/backend/audios/test/1249120_6338946_37878461.wav,73772,i feel lightheaded
/home/jia/project/backend/audios/test/1249120_44093303_39908025.wav,166486,i have a foot ache in winter  or when it feels cold  why 
/home/jia/project/backend/audios/test/1249120_41150153_58791958.wav,133848,mr hair is falling out just by combing it 
/home/jia/project/backend/audios/test/1249120_18172663_17709814.wav,73772,i feel a sharp pain in my stomach
/home/jia/project/backend/audios/test/1249120_43856216_20288435.wav,136578,i think there's fluid in my ears 
/home/jia/project/backend/audios/test/1249120_35154350_28252964.wav,125656,i'm not good i feel dizzy
/home/jia/project/backend/audios/test/1249120_35350617_44848001.wav,87426,i have difficulty in breathing in crowded places 
/home/jia/project/backend/audios/test/1249120_39438102_106010022.wav,169346,i am feeling so dizzy  body is so fragile 
/home/jia/project/backend/audios/test/1249120_17632529_30619661.wav,115960,i feel pain in my neck while i'm working 
/home/jia/project/backend/audios/test/1249120_43825820_64955471.wav,99714,i feel pain inside i do not know what it is
/home/jia/project/backend/audios/test/1249120_35408915_72483575.wav,68312,my skin is itching 
/home/jia/project/backend/audios/test/1249120_30937687_103886595.wav,231874,i have found some issues in my skin and tried to use cream but it doesn't get better
/home/jia/project/backend/audios/test/1249120_44101988_105983463.wav,177538,standing less than five minutes and my back start to ache
/home/jia/project/backend/audios/test/1249120_43612961_52097588.wav,110014,i had a sharp pain in my stomach
/home/jia/project/backend/audios/test/1249120_40184183_13071610.wav,101080,i have a powerful pain inside my neck
/home/jia/project/backend/audios/test/1249120_36929821_46483838.wav,106540,i have a painful cramp in my feet
/home/jia/project/backend/audios/test/1249120_33905644_72296606.wav,154598,what's the symptoms of appendicitis 
/home/jia/project/backend/audios/test/1249120_18172663_55656421.wav,71042,i have a pain in my head
/home/jia/project/backend/audios/test/1249120_36929821_81087902.wav,114732,i think my body temperature is very low 
/home/jia/project/backend/audios/test/1249120_36929821_44525966.wav,155692,i get clusters of whiteheads and blackheads on my back 
/home/jia/project/backend/audios/test/1249120_15004831_58758228.wav,199384,i have an ear ache that won't go away   i don't have a cold or headache or any other symptoms   just an earache 
/home/jia/project/backend/audios/test/1249120_17632529_48764176.wav,101098,my arm hurts when i stretch
/home/jia/project/backend/audios/test/1249120_35444693_104749267.wav,177538,sometimes my body feels week without reason
/home/jia/project/backend/audios/test/1249120_40184183_93466785.wav,264920,i have a pain that radiates up from my right hip to my rib cage   it is at it's worst when i urinate 
/home/jia/project/backend/audios/test/1249120_43788827_36608439.wav,110014,my muscles feel tired
/home/jia/project/backend/audios/test/1249120_44027675_30030315.wav,43736,my muscles feel tired
/home/jia/project/backend/audios/test/1249120_43825820_25793996.wav,116098,i can't stand with this horrible feeling in my stomach
/home/jia/project/backend/audios/test/1249120_42210938_100447325.wav,79234,i have a headache almost every day
/home/jia/project/backend/audios/test/1249120_44093933_62462187.wav,92888,i cut myself and i'm bleeding 
/home/jia/project/backend/audios/test/1249120_30937687_66859508.wav,133792,i feel sad like hurt or pain
/home/jia/project/backend/audios/test/1249120_15004831_88007774.wav,193922,this long scar on my left buttock is from falling off my mountain bike 
/home/jia/project/backend/audios/test/1249120_41841195_77628266.wav,101080,my lungs feel heavy like they are filled with mucus
/home/jia/project/backend/audios/test/1249120_29713479_88726532.wav,133792,my body feels weak although i eat a lot  why 
/home/jia/project/backend/audios/test/1249120_44091626_46444953.wav,95618,laceration  rupture or opening in the skin
/home/jia/project/backend/audios/test/1249120_41336418_15490172.wav,101080,when i stand up too quickly i start to feel dizzy and light headed
/home/jia/project/backend/audios/test/1249120_43855932_25009475.wav,125656,i cough a lot when i smell perfume  what is wrong with my lungs 
/home/jia/project/backend/audios/test/1249120_6338946_47713512.wav,327724,i fell through a window while i was cleaning it and i have a shard of glass stuck in my left eye  i think it is pretty serious  please help 
/home/jia/project/backend/audios/test/1249120_20518958_72274474.wav,151624,there is pain in my joints  i can not bear pain
/home/jia/project/backend/audios/test/1249120_44101988_55744861.wav,87426,i can hardly breathe
/home/jia/project/backend/audios/test/1249120_27392644_81365534.wav,178904,i cut my finger opening a can  it won't stop bleeding and the wound is gaping and open
/home/jia/project/backend/audios/test/1249120_43951421_54767927.wav,213036,discomfort or pain that is felt at some point along the front of the body between the neck and upper abdomen 
/home/jia/project/backend/audios/test/1249120_35154350_38663978.wav,248536,my stomach feels starts hurting but then it feels better after i eat something mild 
/home/jia/project/backend/audios/test/1249120_36505751_13928577.wav,103810,i had a sharp pain in my stomach
/home/jia/project/backend/audios/test/1249120_21665495_34507129.wav,139308,i feel pain in my shoulders when i write on the keyboard 
/home/jia/project/backend/audios/test/1249120_43577102_46592963.wav,184318,i have pain in my colon and my stomach like something cutting it
/home/jia/project/backend/audios/test/1249120_40663048_24577508.wav,133848,my son squeezed a pimple and it broke open only to scab over and now looks like it is infected 
/home/jia/project/backend/audios/test/1249120_43612961_60277081.wav,112986,i have a sharp pain in my lower stomach 
/home/jia/project/backend/audios/test/1249120_43951421_95145332.wav,169346,i have a blurry vision after my head was hit yesterday 
/home/jia/project/backend/audios/test/1249120_21665495_106628549.wav,193922,i used alot of pain killer to get better but i still feel the same back pain
/home/jia/project/backend/audios/test/1249120_15004831_16727782.wav,262188,i was diagnosed with  b   deficiency anemia  which explains why i always felt cold 
